source_id,source_type,name,address,序号,1000,source_name,重复序号,phone,province,city,district,code,brand_name,lng,lat,负责人,
2.86618E+18,{40103},vivo(邓巷路),锡港路与集贸街交叉口东南50米,821,0,wayz,822|823|824|825,,江苏省,无锡市,锡山区,320205,vivo,120.352873,31.631078,梁哲豪,
B0FFHN3JWV,购物服务;家电电子卖场;手机销售,vivo(邓巷路),锡港路与集贸街交叉口东南50米,822,68.5,amap,,,江苏省,无锡市,锡山区,320205,vivo,120.352873,31.631078,梁哲豪,rep
102922878,数码产品,vivo(邓巷路),锡港路与集贸街交叉口东南50米,823,1.3,dianping,,,江苏省,无锡市,锡山区,320205,vivo,120.3535716,31.63123515,梁哲豪,rep
2.86618E+18,{40103},vivo(集贸街),锡港路与集贸街交叉口东南50米,824,0,wayz,,,江苏省,无锡市,锡山区,320205,vivo,120.353578,31.631245,梁哲豪,rep
B0FFHP8II2,购物服务;家电电子卖场;手机销售,vivo(集贸街),锡港路与集贸街交叉口东南50米,825,5453.4,amap,,,江苏省,无锡市,锡山区,320205,vivo,120.353578,31.631245,梁哲豪,rep
101219454,数码产品,vivo,凤翔路与天丰路交叉口东50米,826,0.9,dianping,827|828|845,,江苏省,无锡市,惠山区,320206,vivo,120.2975864,31.642533,梁哲豪,
2.86618E+18,{40103},vivo(天丰路),凤翔路与天丰路交叉口东50米,827,20.9,wayz,,,江苏省,无锡市,惠山区,320206,vivo,120.297591,31.64254,梁哲豪,rep
B0FFH8CFGL,购物服务;家电电子卖场;手机销售,vivo(天丰路),凤翔路与天丰路交叉口东50米,828,10665.7,amap,,,江苏省,无锡市,惠山区,320206,vivo,120.297409,31.642646,梁哲豪,rep
B0FFLF81BL,购物服务;家电电子卖场;手机销售,vivo,,829,2628.3,amap,0,,江苏省,无锡市,锡山区,320205,vivo,120.409543,31.634539,梁哲豪,
2.86618E+18,{40103},vivo智能手机体验中心(无锡八士店),八士镇锡港路60号,830,9334.9,wayz,0,,江苏省,无锡市,锡山区,320205,vivo,120.389009,31.650409,梁哲豪,
83389556,数码产品,vivo,锡澄南路98号华润万家F1,831,5557.5,dianping,0,,江苏省,无锡市,惠山区,320206,vivo,120.2957468,31.67744358,梁哲豪,
107151395,数码产品,vivo专卖店(迎新路),长安镇迎新路216号,832,25.1,dianping,833,,江苏省,无锡市,惠山区,320206,vivo,120.3540838,31.67219196,梁哲豪,
2.86618E+18,{40103},vivo专卖店(迎新路),长安镇迎新路216号,833,8459.3,wayz,,,江苏省,无锡市,惠山区,320206,vivo,120.353852,31.672302,梁哲豪,rep
B0FFHSY7Y8,购物服务;家电电子卖场;手机销售,vivo专卖店(锡北房管所西),锡北镇泾南路18-29号房管所对面,834,0,amap,835,,江苏省,无锡市,锡山区,320205,vivo,120.441834,31.659376,梁哲豪,
2.86618E+18,{40103},vivo专卖店(锡北房管所西),泾南路18-25号附近,835,1.5,wayz,,,江苏省,无锡市,锡山区,320205,vivo,120.441834,31.659376,梁哲豪,rep
100493341,数码产品,vivo专卖店(锡北房管所西),泾南路18-25号附近,836,227.8,dianping,0,,江苏省,无锡市,锡山区,320205,vivo,120.4418454,31.65938552,梁哲豪,
2.86618E+18,{40103},vivo专卖店(商城东路),锡北镇农业银行对面,837,4796.2,wayz,0,,江苏省,无锡市,锡山区,320205,vivo,120.43986,31.660539,梁哲豪,
B0FFHNR213,购物服务;家电电子卖场;数码电子,步步高(东湖塘专卖店),环镇西路81号附近,838,26253.1,amap,0,,江苏省,无锡市,锡山区,320205,vivo,120.4892,31.670169,梁哲豪,
2.86618E+18,{40103},vivo(锦绣路),锦绣路与青城路交叉口东南50米,839,1.2,wayz,840,,江苏省,无锡市,惠山区,320206,vivo,120.213211,31.691568,梁哲豪,
72166232,数码产品,vivo,锦绣路与青城路交叉口东南50米,840,852,dianping,,,江苏省,无锡市,惠山区,320206,vivo,120.2132221,31.69157402,梁哲豪,rep
2.86618E+18,{40103},vivo(惠洲大道),惠洲大道96号附近,841,1.2,wayz,842|843,,江苏省,无锡市,惠山区,320206,vivo,120.214434,31.699158,梁哲豪,
100216439,数码产品,vivo,惠洲大道96号附近,842,33.9,dianping,,,江苏省,无锡市,惠山区,320206,vivo,120.2144449,31.69916385,梁哲豪,rep
B0FFI17FYS,购物服务;家电电子卖场;手机销售,vivo(惠洲大道),惠洲大道96号附近,843,3296.7,amap,,,江苏省,无锡市,惠山区,320206,vivo,120.214622,31.699428,梁哲豪,rep
81650190,家用电器,vivo专卖店(玉祁店),海瑞路105号,844,23.7,dianping,0,,江苏省,无锡市,惠山区,320206,vivo,120.1849242,31.71487852,梁哲豪,
B0FFGYGY3X,购物服务;购物相关场所;购物相关场所,vivo(无锡惠山区海瑞路专卖店二店),振祁路与海瑞路交叉口东50米,845,56.5,amap,,13921524940,江苏省,无锡市,惠山区,320206,vivo,120.184817,31.715071,梁哲豪,rep
102362929,体验店,vivo(无锡惠山区海瑞路专卖店二店),江苏省无锡市惠山区玉祁镇海瑞路56号,846,2635.5,office,0,13921524940,江苏省,无锡市,惠山区,320206,vivo,120.1854131,31.71504564,梁哲豪,
B0FFL516GC,生活服务;电讯营业厅;中国移动营业厅,中国移动vivo手机店,祁桐路10附近,847,1.3,amap,848,,江苏省,无锡市,惠山区,320206,vivo,120.191476,31.738152,梁哲豪,
2.86618E+18,{40103},vivo专卖店,祁桐路南50米,848,1.4,wayz,,,江苏省,无锡市,惠山区,320206,vivo,120.19149,31.738152,梁哲豪,rep
106089751,数码产品,vivo专卖店,祁桐路南50米,849,10.5,dianping,850,,江苏省,无锡市,惠山区,320206,vivo,120.1915043,31.73815567,梁哲豪,
B0FFI2A4IP,购物服务;家电电子卖场;手机销售,vivo,祁桐路南50米,850,10540.8,amap,,,江苏省,无锡市,惠山区,320206,vivo,120.191426,31.738222,梁哲豪,rep
82168349,家用电器,ViVO,堰桥中路国力手机(堰桥医院东北),851,11951.5,dianping,0,18961805778,江苏省,无锡市,惠山区,320206,vivo,120.2860271,31.68832435,梁哲豪,
71806603,数码产品,vivo智能手机(文林体验店),文林富贝路113-2号,852,4743.6,dianping,0,,江苏省,无锡市,江阴市,320281,vivo,120.4069453,31.71904129,梁哲豪,
2.86618E+18,{40103},vivo,中心街43号附近,853,6.9,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.456877,31.722486,梁哲豪,
B0FFK2ZU32,购物服务;家电电子卖场;手机销售,vivo,范钱路51附近,854,3839.4,amap,0,,江苏省,无锡市,江阴市,320281,vivo,120.45695,31.722484,梁哲豪,
2.86618E+18,{40103},vivo,长泾镇人民路105号,855,15158.2,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.486203,31.74637,梁哲豪,
B0FFHP37BT,购物服务;家电电子卖场;手机销售,VIVO,羊浦路与锡沪路交叉口东50米,856,0,amap,857|858,,江苏省,无锡市,锡山区,320205,vivo,120.561734,31.626324,梁哲豪,
2.86618E+18,{40103},VIVO,羊浦路与锡沪路交叉口东50米,857,11.4,wayz,,,江苏省,无锡市,锡山区,320205,vivo,120.561734,31.626324,梁哲豪,rep
100498820,数码产品,vivo,羊浦路与锡沪路交叉口东50米,858,8382.1,dianping,,,江苏省,无锡市,锡山区,320205,vivo,120.5617591,31.62642454,梁哲豪,rep
2.86618E+18,{40103},vivo,东港镇兴港路1号(中国银行隔壁),859,10.7,wayz,860|861,,江苏省,无锡市,锡山区,320205,vivo,120.550909,31.701154,梁哲豪,
B0FFKZF99D,购物服务;家电电子卖场;手机销售,vivo,东港镇兴港路1号(中国银行隔壁),860,4.8,amap,,,江苏省,无锡市,锡山区,320205,vivo,120.550937,31.701247,梁哲豪,rep
81928131,家用电器,vivo,东港镇兴港路1号(中国银行隔壁),861,32858,dianping,,,江苏省,无锡市,锡山区,320205,vivo,120.550972,31.70127871,梁哲豪,rep
2.86618E+18,{40103},vivo,团结路55号,862,0,wayz,863|864,,江苏省,无锡市,江阴市,320281,vivo,120.225568,31.804049,梁哲豪,
B0FFHP4AJO,购物服务;家电电子卖场;手机销售,vivo,团结路55号,863,59.5,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.225568,31.804049,梁哲豪,rep
111786421,数码产品,VIVO,团结路55号,864,5303.7,dianping,,,江苏省,无锡市,江阴市,320281,vivo,120.2250481,31.80435017,梁哲豪,rep
B01FE02KGF,购物服务;家电电子卖场;手机销售|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,步步高鞋业(旌阳南路店),青阳镇旌阳南路1号,865,8310.7,amap,0,,江苏省,无锡市,江阴市,320281,vivo,120.255241,31.76421,梁哲豪,
2.86618E+18,{40103},vivo,璜塘镇金凤中路56号,866,6932.5,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.342851,31.759234,梁哲豪,
B0FFIN7ZQQ,购物服务;购物相关场所;购物相关场所,VIVO-OPPO手机专卖店,祝塘镇积庆街5号,867,12.9,amap,870,,江苏省,无锡市,江阴市,320281,vivo,120.415699,31.765706,梁哲豪,
B0FFL3G9FK,购物服务;购物相关场所;购物相关场所,vivo智能手机体验店,祝塘镇南街1号,868,11.3,amap,0,13222946661,江苏省,无锡市,江阴市,320281,vivo,120.415834,31.76569,梁哲豪,
2.86618E+18,{40103},vivo,祝塘镇新北路30-3号,869,25.2,wayz,871|873|872,,江苏省,无锡市,江阴市,320281,vivo,120.415947,31.765722,梁哲豪,
100425474,数码产品,VIVO-OPPO手机专卖店,祝塘镇积庆街5号,870,6.7,dianping,,,江苏省,无锡市,江阴市,320281,vivo,120.415683,31.76574812,梁哲豪,rep
B01FE0JZDO,购物服务;家电电子卖场;手机销售,vivo,祝塘镇新北路30-3号,871,604.2,amap,,13270170888,江苏省,无锡市,江阴市,320281,vivo,120.415705,31.765805,梁哲豪,rep
2.86618E+18,{40103},ViVO智能手机体验店,新北路30-5号附近,872,0.5,wayz,874,,江苏省,无锡市,江阴市,320281,vivo,120.413595,31.770928,梁哲豪,rep
49775936,数码产品,ViVO智能手机体验店,祝塘镇新北路30-3号,873,60.4,dianping,,18552031198,江苏省,无锡市,江阴市,320281,vivo,120.4135999,31.7709266,梁哲豪,rep
B0FFHOFGO2,购物服务;家电电子卖场;手机销售,ViVO智能手机体验店,新北路43号附近,874,10826.3,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.413056,31.771211,梁哲豪,rep
102346884,体验店,vivo(无锡江阴市峭岐中山路专卖店),江苏省无锡市江阴市峭岐中山路138号,875,126.1,office,0,15950128912,江苏省,无锡市,江阴市,320281,vivo,120.308389,31.81050029,梁哲豪,
B0FFHRJ0M7,购物服务;家电电子卖场;手机销售,vivo(无锡江阴市峭岐中山路专卖店),峭岐中山路138号,876,367.1,amap,879,15950128912,江苏省,无锡市,江阴市,320281,vivo,120.309667,31.810178,梁哲豪,
100504363,数码产品,VIVO,徐霞客镇峭岐镇人民路303号,877,5.9,dianping,0,,江苏省,无锡市,江阴市,320281,vivo,120.305818,31.81059804,梁哲豪,
2.86618E+18,{40103},vivo&OPPO(峭岐中山路店),人民路与益民路交叉口东50米,878,258.4,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.305847,31.810645,梁哲豪,
2.86618E+18,{40103},vivo(无锡江阴市峭岐中山路专卖店),峭岐中山路138号,879,5.2,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.308577,31.810558,梁哲豪,rep
1116845760,数码产品,VIVO,中山路,880,13579.9,dianping,0,,江苏省,无锡市,江阴市,320281,vivo,120.308522,31.81056366,梁哲豪,
2.86618E+18,{40103},vivo,新丰路与陆桥西街交叉口西北50米,881,1.6,wayz,882,,江苏省,无锡市,江阴市,320281,vivo,120.449114,31.785992,梁哲豪,
108711489,数码产品,vivo,新丰路与陆桥西街交叉口西北50米,882,593,dianping,,,江苏省,无锡市,江阴市,320281,vivo,120.4491269,31.78600062,梁哲豪,rep
2.86618E+18,{40103},vivo(陆东大街),荷花路与陆东大街交叉口东南50米,883,14.3,wayz,884|885,,江苏省,无锡市,江阴市,320281,vivo,120.452924,31.790239,梁哲豪,
100316523,数码产品,vivo,荷花路与陆东大街交叉口东南50米,884,37.8,dianping,,,江苏省,无锡市,江阴市,320281,vivo,120.4530756,31.79023825,梁哲豪,rep
B0FFIW6EOV,购物服务;家电电子卖场;手机销售,vivo(陆东大街),荷花路与陆东大街交叉口东南50米,885,7318.4,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.453366,31.790471,梁哲豪,rep
107924511,数码产品,vivo,周庄镇永安路25号,886,0.6,dianping,887|888,,江苏省,无锡市,江阴市,320281,vivo,120.3796124,31.81029594,梁哲豪,
B0FFHET3YK,购物服务;家电电子卖场;手机销售,vivo(永安路),周庄镇永安路25号,887,0,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.379615,31.810301,梁哲豪,rep
2.86618E+18,{40103},vivo(永安路),周庄镇永安路25号,888,36135.9,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.379615,31.810301,梁哲豪,rep
102645195,数码产品,VIVO专卖店,璜土镇镇澄路3550-1号,889,2.1,dianping,890,,江苏省,无锡市,江阴市,320281,vivo,120.0011314,31.85474697,梁哲豪,
2.86618E+18,{40103},VIVO专卖店,璜土镇镇澄路3550-1号,890,23263,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.001144,31.854762,梁哲豪,rep
120430483,数码产品,vivo体验店,南焦路1号中昌大厦,891,21,dianping,892,,江苏省,无锡市,江阴市,320281,vivo,120.2471483,31.85195803,梁哲豪,
B0FFI0TWPT,购物服务;购物相关场所;购物相关场所,vivo体验店(中昌大厦店),南焦路1号中昌大厦,892,21014,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.247311,31.852086,梁哲豪,rep
B0FFGKSETJ,购物服务;家电电子卖场;手机销售,vivo(和平街店),华士镇勤丰路12号,893,19.9,amap,0,18961658693;13151020379,江苏省,无锡市,江阴市,320281,vivo,120.468246,31.831861,梁哲豪,
2.86618E+18,{40103},vivo(和平街),勤丰路与自由街交叉口东50米,894,170.9,wayz,895|896|897,,江苏省,无锡市,江阴市,320281,vivo,120.468115,31.832001,梁哲豪,
B0FFHLV3E7,购物服务;家电电子卖场;手机销售,vivo(自由街),勤丰路与自由街交叉口东50米,895,7.3,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.46633,31.832239,梁哲豪,rep
2.86618E+18,{40103},vivo(自由街),勤丰路与自由街交叉口东50米,896,1.9,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.466272,31.832282,梁哲豪,rep
99356327,数码产品,vivo(和平街店),勤丰路与自由街交叉口东北角,897,12011.8,dianping,,18961658693/13151020379,江苏省,无锡市,江阴市,320281,vivo,120.4662877,31.83229306,梁哲豪,rep
104948222,数码产品,vivo专卖店,云亭镇太平路80号,898,3937.4,dianping,0,,江苏省,无锡市,江阴市,320281,vivo,120.3435568,31.86011251,梁哲豪,
100774178,数码产品,vivo专卖店,周西村龙山西路998号,899,0.6,dianping,900,,江苏省,无锡市,江阴市,320281,vivo,120.384907,31.85592096,梁哲豪,
2.86618E+18,{40103},vivo专卖店(龙山西路),周西村龙山西路998号,900,3167,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.384908,31.855926,梁哲豪,rep
71641808,数码产品,vivo,至公路与龙山路交叉口东150米,901,17.5,dianping,902|903,,江苏省,无锡市,江阴市,320281,vivo,120.418057,31.86000844,梁哲豪,
2.86618E+18,{40103},vivo,至公路与龙山路交叉口东150米,902,0,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.418222,31.860079,梁哲豪,rep
B0FFH9BJS9,购物服务;家电电子卖场;手机销售,vivo,至公路与龙山路交叉口东150米,903,917.3,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.418222,31.860079,梁哲豪,rep
B0FFHFTII6,购物服务;家电电子卖场;手机销售,vivo(周庄西大街),西大街115号,904,0,amap,905,,江苏省,无锡市,江阴市,320281,vivo,120.408966,31.862548,梁哲豪,
2.86618E+18,{40103},vivo(周庄西大街),西大街115号,905,58.9,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.408966,31.862548,梁哲豪,rep
2.86618E+18,{40103},vivo体验店(周庄西大街),江苏省无锡市江阴市周庄镇中国邮政储蓄银行(周庄中心支行),906,215.6,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.409423,31.862907,梁哲豪,
2.86618E+18,{40103},vivo智能手机(周庄体验店),周庄镇西大街87号,907,0.5,wayz,908,,江苏省,无锡市,江阴市,320281,vivo,120.411601,31.862332,梁哲豪,
72015214,数码产品,vivo智能手机(周庄体验店),周庄镇西大街87号,908,16288.9,dianping,,,江苏省,无锡市,江阴市,320281,vivo,120.4116051,31.86233463,梁哲豪,rep
2.86618E+18,{40103},vivo,北国幸福南路64号,909,1.7,wayz,910|911,,江苏省,无锡市,江阴市,320281,vivo,120.546905,31.771818,梁哲豪,
109167539,更多食品保健,vivo,北国幸福南路64号,910,0.2,dianping,,0510-86350090,江苏省,无锡市,江阴市,320281,vivo,120.5469187,31.77182788,梁哲豪,rep
2.85717E+18,{40408},vivo,北国幸福南路64号,911,297.1,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.5469208,31.7718277,梁哲豪,rep
2.86618E+18,{40103},vivo(澄希通讯),商业街与环镇路交叉口西北50米,912,5927.9,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.547321,31.774475,梁哲豪,
B0FFHWR2JD,购物服务;家电电子卖场;手机销售,vivo,新桥镇陶新路416号,913,0,amap,914|915,,江苏省,无锡市,江阴市,320281,vivo,120.50616,31.814622,梁哲豪,
2.86618E+18,{40103},vivo,新桥镇陶新路416号,914,2.2,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.50616,31.814622,梁哲豪,rep
127389461,数码产品,vivo,新桥镇陶新路416号,915,29171.4,dianping,,,江苏省,无锡市,江阴市,320281,vivo,120.5061785,31.81463397,梁哲豪,rep
B0FFGW1D21,购物服务;家电电子卖场;手机销售,vivo,石牌路130-6号,916,121.3,amap,917,,江苏省,无锡市,江阴市,320281,vivo,120.212433,31.89475,梁哲豪,
2.86618E+18,{40103},vivo,石牌路130-6号,917,2834.5,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.213715,31.894707,梁哲豪,rep
M05A00013,客户服务中心,vivo(江阴市万达广场金街客户服务中心),无锡市江阴市万达广场金街80号vivo专卖店二楼,918,80.2,office,0,0510-86805872,江苏省,无锡市,江阴市,320281,vivo,120.2434838,31.89780455,梁哲豪,
81827229,家用电器,vivo专卖店(万达广场店),人民西路317号万达广场江阴金街1层,919,124.3,dianping,0,15052183963,江苏省,无锡市,江阴市,320281,vivo,120.2438064,31.89847099,梁哲豪,
2.86618E+18,{40103},vivo专卖店,澄江街道万达金街80号,920,40.5,wayz,921,,江苏省,无锡市,江阴市,320281,vivo,120.245046,31.898844,梁哲豪,
B0FFIP8MYG,购物服务;家电电子卖场;手机销售,vivo(无锡江阴市万达专卖店),澄江街道万达金街80号,921,7,amap,,0510-86805872;15052183963,江苏省,无锡市,江阴市,320281,vivo,120.245326,31.89912,梁哲豪,rep
3.06434E+18,{61900},vivo客户服务中心(万达广场店),万达广场金街80号,922,20.9,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.245399,31.899133,梁哲豪,
10238243,体验店,vivo(无锡江阴市万达专卖店),江苏省无锡市江阴市万达金街80号,923,15120.4,office,0,15052183963,江苏省,无锡市,江阴市,320281,vivo,120.24535,31.89931625,梁哲豪,
82610774,家用电器,ViVO,利南街与陈墅路交叉口西50米,924,6.7,dianping,925,,江苏省,无锡市,江阴市,320281,vivo,120.0864509,31.91525642,梁哲豪,
B0FFH4OWQR,购物服务;家电电子卖场;手机销售,vivo,利南街与陈墅路交叉口西100米,925,337.5,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.086398,31.915297,梁哲豪,rep
B0FFL8D6AN,购物服务;家电电子卖场;手机销售,vivo体验店,利港镇利南街140号,926,5144,amap,0,,江苏省,无锡市,江阴市,320281,vivo,120.083154,31.916565,梁哲豪,
113289140,数码产品,ViVO专卖店,新街155-1,927,10.8,dianping,0,,江苏省,无锡市,江阴市,320281,vivo,120.0290788,31.92191612,梁哲豪,
2.86618E+18,{40103},vivo专卖店,璜土镇石庄新街155-1号,928,22512.5,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.029067,31.922013,梁哲豪,
2.86618E+18,{40103},vivo(无锡江阴市法尔胜专卖店),澄江街道江阴书店人民中路172号新华书店二楼,929,309.1,wayz,0,,江苏省,无锡市,江阴市,320281,vivo,120.26657,31.906049,梁哲豪,
JSZ0049,客户服务中心,vivo(无锡江阴市人民中路店),无锡市江阴市人民中路97号,930,17.6,office,933|936,17712826512,江苏省,无锡市,江阴市,320281,vivo,120.2698398,31.90597615,梁哲豪,
2.86618E+18,{40103},vivo体验店(人民中路),虹桥北路9号(罗马假日婚纱旁),931,0,wayz,932,,江苏省,无锡市,江阴市,320281,vivo,120.269979,31.906081,梁哲豪,
B0FFHJQ3BG,购物服务;家电电子卖场;手机销售,vivo(人民中路专卖店),虹桥北路9号(罗马假日婚纱旁),932,195.1,amap,,13906162790,江苏省,无锡市,江阴市,320281,vivo,120.269979,31.906081,梁哲豪,rep
102325460,体验店,vivo(无锡江阴市法尔胜专卖店),江苏省无锡市江阴市人民中路162号,933,20,office,,13626235760,江苏省,无锡市,江阴市,320281,vivo,120.2679609,31.90645245,梁哲豪,rep
124952360,数码产品,vivo,人民中路162号,934,211.9,dianping,937,13906162790,江苏省,无锡市,江阴市,320281,vivo,120.2678913,31.90662182,梁哲豪,
40493193,数码产品,vivo,虹桥北路中国电信旁,935,42.8,dianping,0,,江苏省,无锡市,江阴市,320281,vivo,120.2701339,31.90664545,梁哲豪,
102364703,体验店,vivo(无锡江阴市中医院专卖店),江苏省无锡市江阴市人民中路128号,936,9.6,office,,13906162790,江苏省,无锡市,江阴市,320281,vivo,120.2705608,31.90651574,梁哲豪,rep
2.86618E+18,{40103},vivo智能手机专卖店(人民中路),人民中路128号,937,0,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.270639,31.906571,梁哲豪,rep
B0FFGPGHO5,购物服务;家电电子卖场;手机销售,vivo智能手机专卖店(人民中路),人民中路93号4层附近,938,7651.4,amap,0,,江苏省,无锡市,江阴市,320281,vivo,120.270639,31.906571,梁哲豪,
B0FFI0KCOC,购物服务;家电电子卖场;手机销售,vivo体验店,龙山大街37号附近,939,0,amap,940,,江苏省,无锡市,江阴市,320281,vivo,120.350367,31.918576,梁哲豪,
2.86618E+18,{40103},vivo体验店,龙山大街145附近,940,447.1,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.350367,31.918576,梁哲豪,rep
81899296,家用电器,vivo,龙山大街155号恒隆购物中心F1,941,1.1,dianping,942|943,13906162790,江苏省,无锡市,江阴市,320281,vivo,120.3549149,31.91968467,梁哲豪,
2.86618E+18,{40103},vivo(恒隆购物中心),龙山大街155号恒隆购物中心F1层,942,0,wayz,,,江苏省,无锡市,江阴市,320281,vivo,120.354921,31.919693,梁哲豪,rep
B0FFHCFJH6,购物服务;家电电子卖场;手机销售,vivo(无锡江阴市山观恒隆超市专卖店),龙山大街155号恒隆购物中心F1层,943,2450.9,amap,,13906162790,江苏省,无锡市,江阴市,320281,vivo,120.354921,31.919693,梁哲豪,rep
2.86618E+18,{40103},vivo,高新技术产业开发区石牌路103-6号,944,0,wayz,945,,江苏省,无锡市,江阴市,320281,vivo,120.33903,31.937096,梁哲豪,
B0FFHCFBSS,购物服务;家电电子卖场;手机销售,vivo,高新技术产业开发区石牌路103-6号,945,862367.2,amap,,,江苏省,无锡市,江阴市,320281,vivo,120.33903,31.937096,梁哲豪,rep
B0FFKYH0J0,购物服务;购物相关场所;购物相关场所,息仲vivo专卖店,腾飞路54附近,946,6329.9,amap,0,,河北省,保定市,定州市,130682,vivo,114.949503,38.311702,梁哲豪,
10299933,体验店,vivo(保定定州市高蓬专卖店),河北省保定市定州市高篷镇北高蓬西街政府路546号,947,16.2,office,948|949|950,15028125650,河北省,保定市,定州市,130682,vivo,114.9942578,38.35643325,梁哲豪,
128908471,数码产品,vivo,高篷镇北高篷西街政府路546号,948,3,dianping,,15028125650,河北省,保定市,定州市,130682,vivo,114.9941507,38.35655183,梁哲豪,rep
2.86619E+18,{40103},vivo(保定定州市高篷专卖店),高篷镇北高篷西街政府路546号,949,0,wayz,,,河北省,保定市,定州市,130682,vivo,114.994175,38.356571,梁哲豪,rep
B0FFK7JNV5,购物服务;家电电子卖场;手机销售,vivo(保定定州市高篷专卖店),高篷镇北高篷西街政府路546号,950,7776.5,amap,,15028125650,河北省,保定市,定州市,130682,vivo,114.994175,38.356571,梁哲豪,rep
1029475,体验店,vivo(保定定州市中心街专卖店),河北省保定市定州市周村镇大吴村中心街路东大正通讯,951,4269.7,office,0,13663391934,河北省,保定市,定州市,130682,vivo,114.9238092,38.39943442,梁哲豪,
109340671,数码产品,vivo(定州市王村医院西),234省道与358县道交叉口东北50米,952,2.6,dianping,953|954,,河北省,保定市,定州市,130682,vivo,114.9727379,38.39855414,梁哲豪,
2.86619E+18,{40103},vivo(定州市王村医院西),234省道与358县道交叉口东北50米,953,0,wayz,,,河北省,保定市,定州市,130682,vivo,114.972759,38.398571,梁哲豪,rep
B0FFI718XY,购物服务;家电电子卖场;手机销售,vivo(定州市王村医院西),234省道与358县道交叉口东北50米,954,13426,amap,,,河北省,保定市,定州市,130682,vivo,114.972759,38.398571,梁哲豪,rep
10294483,体验店,vivo(保定定州市商业街专卖店),河北省保定市定州市开元镇商业街中段路北,955,12.9,office,0,18631263321,河北省,保定市,定州市,130682,vivo,114.8532913,38.47465886,梁哲豪,
B0FFL9JD0K,购物服务;家电电子卖场;手机销售,vivo(商业街专卖店),开元镇商业街未来之星西侧100米路北,956,4192.4,amap,0,18631263321,河北省,保定市,定州市,130682,vivo,114.853334,38.47477,梁哲豪,
B0FFK8EDAJ,购物服务;家电电子卖场;手机销售,vivo(保定定州明月镇专卖店),明月店村北丁字路口西行100米,957,38.4,amap,0,15128961707,河北省,保定市,定州市,130682,vivo,114.897162,38.459254,梁哲豪,
102910330,体验店,vivo(保定定州明月镇专卖店),河北省保定市定州市明月店镇工商局西南50米,958,18289.6,office,0,15128961707,河北省,保定市,定州市,130682,vivo,114.8975964,38.45931088,梁哲豪,
2.86619E+18,{40103},vivoOPPO专卖手机卡,西甄村大队西70米,959,8324.8,wayz,0,,河北省,保定市,定州市,130682,vivo,115.006221,38.318794,梁哲豪,
82581034,数码产品,vivo智能手机专卖店,定深路与滨河街交叉口南150米,960,117.5,dianping,961,0312-2602253,河北省,保定市,定州市,130682,vivo,115.0950334,38.34597917,梁哲豪,
B0FFG9FWG5,购物服务;家电电子卖场;手机销售,中国移动李亲顾vivo体验店,定深路与滨河街交叉口南150米,961,59.5,amap,,0312-2602253,河北省,保定市,定州市,130682,vivo,115.094755,38.347012,梁哲豪,rep
B0FFJFBORL,购物服务;家电电子卖场;手机销售,VIVO(李亲顾镇店),李亲顾镇定深线与定深路路口往南300米,962,530.8,amap,0,0312-2602253,河北省,保定市,定州市,130682,vivo,115.094812,38.347545,梁哲豪,
102917452,体验店,vivo(保定定州市李亲顾专卖店),河北省保定市定州市李亲顾镇李亲顾村车站南行200米,963,8100.2,office,0,15188664644,河北省,保定市,定州市,130682,vivo,115.0952582,38.35230084,梁哲豪,
10296584,体验店,vivo(保定定州市叮咛店专卖店),河北省保定市定州市叮咛店镇叮咛店村,964,63.1,office,0,13930239818,河北省,保定市,定州市,130682,vivo,115.0455652,38.41376158,梁哲豪,
82117262,家用电器,vivo专卖店,叮咛店镇中国邮政储蓄银行叮咛店支行,965,2.4,dianping,966|967,13930239818,河北省,保定市,定州市,130682,vivo,115.0457453,38.41431046,梁哲豪,
